vertex,dist
860,4943.946000
861,5326.549000
862,5258.605000
863,5171.811000
864,5140.439000
865,5725.533000
866,5322.909000
867,5684.428000
868,5378.707000
869,1918.535000
870,1981.316000
871,1926.627000
872,1806.218000
873,2035.041000
874,1732.074000
875,1787.854000
876,1882.223000
877,1639.651000
878,1938.731000
879,1819.137000
880,1777.580000
881,1744.037000
882,1859.855000
883,1763.079000
884,1844.291000
885,2038.161000
886,2010.127000
887,1981.508000
888,1967.129000
889,2019.151000
890,4792.927000
891,5419.030000
892,5678.571000
893,5944.631000
894,1961.504000
895,1809.106000
896,1608.913000
897,1582.795000
898,1940.346000
899,1599.244000
900,3672.072000
901,6134.963000
902,6916.344000
903,7494.704000
904,6501.034000
905,6243.662000
906,3242.059000
907,3019.301000
908,2688.745000
909,2704.376000
910,3308.873000
911,2831.341000
912,2512.157000
913,2847.685000
914,3161.975000
915,3243.612000
916,2831.401000
917,2574.559000
918,3399.381000
919,3080.699000
920,2990.171000
921,3173.878000
922,2954.324000
923,2999.944000
924,3020.485000
925,3148.399000
926,3032.328000
927,1157.089000
928,1778.891000
929,1605.282000
930,1434.703000
931,1078.484000
932,1737.394000
933,1654.390000
934,1383.479000
935,1529.063000
936,1205.581000
937,1762.694000
938,1472.002000
939,1479.597000
940,1387.484000
941,1330.251000
942,3401.841000
943,1544.810000
944,1180.424000
945,1254.710000
946,1338.736000
947,1525.092000
948,1290.172000
949,1303.430000
950,6015.748000
951,7245.765000
952,7443.082000
953,6908.581000
954,7356.752000
955,1342.328000
956,6149.915000
957,6189.253000
958,6460.332000
959,6185.974000
960,6693.065000
961,6290.515000
962,6506.741000
963,6368.766000
964,6524.704000
965,6628.432000
966,6351.859000
967,6407.484000
968,6157.096000
969,6116.901000
970,6770.899000
971,1861.497000
972,3064.265000
973,1922.390000
974,2502.709000
975,1880.308000
976,2972.589000
977,2206.147000
978,2937.099000
979,2896.022000
980,2163.916000
981,2140.975000
982,2073.608000
983,2809.244000
984,2461.695000
985,2739.686000
986,1994.374000
987,2672.535000
988,1834.158000
989,3000.933000
990,1754.217000
991,1594.434000
992,1555.683000
993,1648.813000
994,1726.309000
995,1808.931000
996,7351.560000
997,5888.344000
998,5716.209000
999,5416.556000
1000,5331.944000
1001,4919.588000
1002,4615.029000
1003,5886.957000
1004,5937.005000
1005,5285.821000
1006,5447.488000
1007,5634.755000
1008,5602.911000
1009,5432.688000
1010,5300.142000
1011,5677.150000
1012,5456.166000
1013,5649.817000
1014,5496.381000
1015,5444.889000
1016,5534.218000
1017,5470.959000
1018,5542.953000
1019,5109.880000
1020,5250.658000
1021,5604.635000
1022,5533.290000
1023,5807.843000
1024,5775.346000
1025,6060.053000
1026,5913.263000
1027,5784.449000
1028,5843.787000
1029,5917.422000
1030,5196.321000
1031,5004.020000
1032,4946.770000
1033,5082.124000
1034,4987.632000
1035,4778.246000
1036,5703.666000
1037,6611.089000
1038,4639.739000
1039,6022.861000
1040,5911.957000
1041,5756.699000
1042,6605.492000
1043,2707.449000
1044,999.429000
1045,3921.554000
1046,2679.844000
1047,1763.410000
1048,5924.291000
1049,5588.602000
1050,2256.332000
1051,7912.869000
1052,8372.936000
1053,8256.448000
1054,8500.933000
1055,8961.049000
1056,8854.973000
1057,8446.753000
1058,8180.356000
1059,9163.793000
1060,9463.734000
1061,8405.528000
1062,9279.462000
1063,8468.607000
1064,9330.940000
1065,8402.619000
1066,6694.435000
1067,8265.012000
1068,7973.560000
1069,6700.405000
1070,6683.198000
1071,8059.105000
1072,7316.705000
1073,6941.243000
1074,5053.268000
1075,5636.192000
1076,5093.016000
1077,4993.651000
1078,5835.793000
1079,3441.503000
1080,2940.171000
1081,1905.862000
1082,2241.141000
1083,1962.416000
1084,2476.846000
1085,2170.945000
1086,1775.177000
1087,2406.579000
1088,3146.976000
1089,2904.875000
1090,2917.945000
1091,2989.716000
1092,2869.634000
1093,3039.911000
1094,5885.183000
1095,5827.614000
1096,5909.291000
1097,5897.460000
1098,6006.887000
1099,6024.937000
1100,5837.828000
1101,5851.924000
1102,5728.918000
1103,5962.146000
1104,5973.183000
1105,5735.087000
1106,5973.488000
1107,5513.044000
1108,5129.382000
1109,5873.997000
1110,5431.551000
1111,5071.255000
1112,5265.573000
1113,5153.626000
1114,5647.792000
1115,5365.852000
1116,3185.883000
1117,3370.695000
1118,3641.338000
1119,3243.845000
1120,3398.531000
1121,3911.742000
1122,3293.368000
1123,3575.143000
1124,3424.040000
1125,3579.901000
1126,3799.100000
1127,3670.684000
1128,3791.327000
1129,3759.458000
